2017,TT,TTO,   Trinidad and Tobago,7,5,9,8,6,9,15,11,18,79,57,104,106,71,133,185,133,236,141,119,161,145,123,166,285,243,327,5494,4693,6282,5270,4433,6147,10764,9145,12259,8,5,11,8,6,11,16,11,22,46,21,73,59,27,103,105,50,177,48940,50550,99490,496550,490567,987118,98499,101452,199951,75012,60784,135796
2017,TN,TUN,   Tunisia,5,3,7,5,3,8,10,6,15,23,11,43,188,106,306,210,118,347,32,22,45,34,24,48,66,46,92,1330,919,1884,4389,3043,6173,5719,4042,8019,9,5,13,9,6,14,18,11,27,163,90,281,436,243,740,600,334,1023,504440,534143,1038582,3958217,3860117,7818335,848866,911151,1760018,488200,390160,878361
2017,TR,TUR,   Turkey,6,5,8,7,5,8,13,10,16,34,24,50,133,85,222,166,115,263,28,23,34,29,24,35,57,48,69,5673,4578,6999,17939,14332,22964,23611,19059,29955,8,6,10,8,6,10,16,12,20,501,341,707,2389,1639,3448,2891,2035,4104,3145468,3291549,6437016,26908462,26307953,53216414,6519099,6801684,13320783,3763231,2690478,6453710
2017,TM,TKM,   Turkmenistan,156,84,223,163,87,232,319,171,455,1120,643,1660,2579,1485,3735,3698,2133,5405,912,487,1327,947,506,1378,1860,992,2704,22441,11495,32045,48229,24538,68540,70670,35951,100259,252,137,361,263,143,377,515,280,738,3079,1646,4416,6825,3660,9540,9905,5268,13723,338680,348986,687666,1910754,1837632,3748386,545471,559286,1104757,145000,100127,245127
2017,UG,UGA,   Uganda,3182,2586,3942,3307,2699,4083,6489,5287,8025,7418,5606,10365,11524,9050,16751,18941,14944,28043,57703,52267,63847,59132,53602,65409,116834,105882,129271,784204,739492,858887,504298,467964,562821,1288503,1207009,1417972,4030,3382,5259,4146,3479,5410,8176,6860,10669,31240,25616,40890,22219,18172,30261,53459,43848,69564,3395449,3465894,6861342,10171455,9513774,19685230,5652993,5747587,11400580,453105,298875,751980
2017,UA,UKR,   Ukraine,42,33,67,46,36,72,88,68,139,3179,2529,4130,4941,3962,6241,8119,6526,10360,1490,1316,1713,1549,1367,1783,3039,2683,3496,107382,100560,114857,134253,125005,145003,241636,225920,259731,105,90,139,113,96,148,218,185,287,5107,4217,6172,7892,6528,9640,12999,10752,15503,1145088,1206209,2351296,15745378,15044188,30789566,2282566,2372125,4654691,4988128,2390423,7378552
2017,AE,ARE,   United Arab Emirates,0,0,0,0,0,0,1,0,1,4,3,5,28,22,35,32,25,39,5,4,6,5,4,6,10,8,12,337,293,390,787,689,914,1124,988,1310,0,0,0,0,0,0,1,0,1,23,19,27,58,51,67,81,71,95,19429,20272,39701,178714,188252,366966,39819,41509,81329,19217,42783,62001
2017,GB,GBR,   United Kingdom,4,4,5,4,4,5,9,7,10,53,32,68,129,85,165,182,121,235,108,98,119,112,102,124,220,200,243,29829,26012,33828,71531,57939,84466,101360,84886,117215,8,8,10,9,8,10,17,16,20,348,294,405,862,650,1056,1210,975,1435,1908137,2002980,3911118,21016119,21173771,42189890,3691866,3867881,7559747,6518257,5271364,11789621
2017,TZ,TZA,   United Republic of Tanzania,3124,2139,4418,3240,2227,4563,6365,4367,8981,9542,7967,11421,13322,11339,16198,22864,19385,27017,50392,41069,59793,51937,42327,61550,102329,83396,121343,925098,836443,1000287,597618,528556,654246,1522716,1362763,1644802,4769,3465,6451,4908,3566,6639,9677,7030,13090,43828,38917,49158,31885,27884,36413,75714,68311,84020,4368414,4472226,8840640,14107471,14025816,28133287,7227169,7386332,14613501,798153,579809,1377962
2017,US,USA,   United States of America,54,33,80,57,34,84,111,66,165,1360,936,1881,6118,4395,8497,7477,5537,10048,422,362,491,440,378,512,863,740,1004,245813,200701,284523,894833,730158,1036936,1140646,932150,1314030,80,61,102,84,64,107,163,125,210,6553,5286,7628,30116,25184,35325,36669,30472,42707,9546994,9988887,19535882,105517321,106997398,212514720,19649544,20475875,40125420,28116006,22643937,50759942
2017,UY,URY,   Uruguay,10,6,13,10,7,14,20,13,27,75,45,120,162,99,274,237,155,389,106,87,126,111,91,131,217,178,257,5372,4583,6522,9614,8056,11610,14986,12802,17846,19,13,25,19,13,26,38,26,52,483,348,678,675,486,980,1158,838,1631,119503,125037,244540,1138192,1118938,2257130,239174,249869,489044,303011,193313,496325
2017,UZ,UZB,   Uzbekistan,151,146,168,160,154,179,311,300,348,116,86,149,584,496,685,701,586,829,2457,2307,2541,2607,2446,2697,5063,4753,5239,13951,12931,15023,23863,21520,26018,37814,34562,40981,397,387,408,422,410,433,819,797,840,1246,1121,1397,2422,2232,2682,3669,3426,4053,1683150,1779876,3463026,10966564,10813944,21780508,2926839,3077164,6004003,777692,589465,1367158
2017,VE,VEN,   Venezuela,183,132,247,193,140,260,376,272,507,2009,1573,2510,1089,761,1459,3097,2347,4046,2020,1679,2409,2109,1751,2514,4130,3430,4923,49552,39912,58947,68774,56755,82269,118326,98688,139222,269,200,358,283,210,376,552,410,733,2257,1464,3121,2709,1748,3841,4967,3416,6614,1303560,1358472,2662032,9294910,9023060,18317971,2691931,2813565,5505496,1116097,892472,2008569
2017,VN,VNM,   Viet Nam,82,50,122,93,57,138,176,107,260,1118,804,1615,3921,2987,5318,5039,3737,6926,2643,2236,3150,2924,2471,3485,5568,4706,6634,69157,60957,78274,157219,138096,178295,226376,199502,256961,187,134,255,211,151,287,398,285,542,1836,1609,2054,4424,3977,4854,6260,5623,6825,3703916,4140781,7844697,32866356,33008723,65875079,6739440,7415474,14154914,3982689,2517804,6500492
2017,YE,YEM,   Yemen,11,7,18,11,7,19,22,13,36,45,25,86,276,154,489,321,180,583,153,118,218,160,123,228,313,240,446,2136,1456,3191,7651,4814,12066,9787,6268,15242,24,14,42,26,15,44,50,30,86,172,77,327,778,338,1577,950,422,1912,2015656,2104548,4120205,8087411,8168197,16255608,3497748,3643280,7141028,440188,393626,833814
2017,ZM,ZMB,   Zambia,1829,1274,2359,1857,1295,2398,3686,2569,4757,6693,5439,8077,5703,4624,6973,12398,10068,14930,35606,30666,39856,35601,30667,39862,71207,61333,79717,665732,625947,716622,450465,416069,496204,1116198,1047741,1208036,3299,2368,4268,3358,2410,4344,6657,4778,8613,28044,23614,34399,20511,17056,25646,48556,41030,59476,1514263,1511698,3025961,4459927,4275455,8735385,2308541,2283417,4591956,219190,171644,390834
2017,ZW,ZWE,   Zimbabwe,1936,1189,3036,1961,1205,3072,3897,2395,6108,9942,8021,12380,9117,7454,11091,19059,15560,23318,46569,36992,57160,47050,37375,57779,93621,74368,114938,740201,646821,842114,503253,433939,579950,1243455,1082491,1419715,2928,1930,4833,2985,1967,4926,5915,3896,9759,21551,15188,29731,16218,11363,22444,37768,26570,52058,1172240,1182507,2354747,4391667,4122318,8513984,1844523,1851195,3695718,310371,217016,527385
2016,AF,AFG,   Afghanistan,28,11,80,30,12,85,58,24,164,87,33,270,231,91,683,319,124,934,196,90,502,207,95,529,403,185,1031,2295,1023,6806,5692,2514,17239,7986,3534,23660,46,17,142,48,18,150,94,36,292,308,99,1100,789,270,2887,1097,373,3952,2665134,2803922,5469056,8903736,9594411,18498147,4845764,5063938,9909702,478612,414956,893569
2016,AL,ALB,   Albania,0,0,1,0,0,1,1,0,2,2,1,5,18,6,41,20,7,45,7,4,11,8,4,11,15,8,22,293,180,471,951,548,1668,1244,733,2124,1,0,2,1,0,2,2,1,4,21,6,47,79,23,195,100,31,245,89280,95972,185252,1026448,1004497,2030945,172772,185685,358457,189817,177215,367031
2016,DZ,DZA,   Algeria,17,5,31,17,6,33,34,11,65,46,20,91,96,38,192,142,61,283,253,121,368,265,127,385,517,248,753,7124,3766,10201,8566,5123,12108,15690,8902,21803,54,18,91,56,19,95,110,37,186,785,255,1315,955,326,1583,1740,582,2864,2346354,2448737,4795090,13047621,13283842,26331462,3480378,3625917,7106295,1246082,1175351,2421433
2016,AO,AGO,   Angola,1951,1455,2538,1998,1490,2599,3948,2945,5137,3894,2647,5396,2054,1468,2859,5948,4144,8039,15337,12418,18899,15552,12590,19166,30889,25008,38065,190330,163466,224159,82768,70079,97675,273098,235046,320276,2850,2041,3752,2932,2100,3860,5782,4141,7612,14146,10875,18460,6108,4568,7891,20254,15344,25761,2640165,2683222,5323387,7499675,7238322,14737997,4123627,4101366,8224993,367490,294437,661927
2016,AR,ARG,   Argentina,16,9,40,17,9,42,33,18,82,294,199,487,1091,692,1711,1385,920,2216,630,459,862,656,478,897,1286,937,1760,39704,34243,45994,83895,71955,99957,123599,107716,146609,42,23,72,43,24,74,85,47,146,1709,1279,2406,4104,3068,5600,5813,4398,8114,1824130,1893332,3717462,14085498,13704141,27789639,3501469,3630362,7131831,2767760,1902247,4670007
2016,AM,ARM,   Armenia,0,0,0,0,0,0,0,0,1,32,25,45,70,54,93,102,79,137,9,7,10,10,9,12,19,16,22,1176,1014,1424,2233,1923,2715,3409,2935,4139,0,0,0,0,0,0,1,0,1,57,41,85,120,86,177,177,126,260,105357,118993,224350,1091185,955746,2046932,191418,220449,411866,177717,107527,285244
2016,AU,AUS,   Australia,0,0,1,0,0,1,1,1,1,8,5,13,71,47,139,79,52,151,6,5,8,7,5,8,13,10,16,3141,2367,3889,23260,17302,29952,26401,19895,33754,1,1,1,1,1,1,2,1,3,145,90,213,827,464,1309,972,559,1517,743230,784829,1528059,7923355,8001924,15925280,1390415,1465842,2856257,1978020,1760934,3738954
2016,AT,AUT,   Austria,0,0,0,0,0,0,0,0,1,6,3,11,36,18,85,42,22,97,3,2,5,4,2,5,7,4,9,1732,1009,2797,5836,3266,8747,7568,4295,11631,0,0,1,0,0,1,1,0,2,64,22,124,204,70,390,267,98,507,196609,207333,403942,2854637,2893291,5747928,395065,412916,807981,905666,700583,1606249
2016,AZ,AZE,   Azerbaijan,5,2,8,6,3,9,10,5,18,175,110,258,267,158,401,442,269,657,71,50,99,82,58,114,154,108,213,3201,2418,4233,6212,4755,8163,9413,7164,12437,8,4,13,9,5,15,17,9,28,199,126,293,448,281,645,647,400,926,405014,463486,868500,3577413,3495002,7072415,663585,766734,1430319,336951,221880,558831
2016,BS,BHS,   Bahamas,8,6,10,8,7,10,16,13,20,94,65,118,105,75,142,200,150,258,99,86,117,104,90,122,204,177,239,2578,2278,2940,3173,2768,3655,5750,5079,6522,9,7,12,10,7,12,19,14,24,65,54,77,142,116,175,207,173,247,11020,11624,22644,139993,134560,274553,24476,25649,50125,19925,14659,34584
2016,BH,BHR,   Bahrain,0,0,0,0,0,0,0,0,0,3,2,4,4,3,5,7,5,9,2,2,3,3,2,3,5,4,5,105,89,120,191,165,218,296,255,336,0,0,0,0,0,0,1,1,1,8,7,9,11,9,13,19,16,22,22045,22867,44912,189754,194555,384309,45353,46911,92264,16519,21151,37670
2016,BD,BGD,   Bangladesh,17,14,19,17,14,20,34,28,40,160,130,194,296,247,350,456,376,542,172,147,197,179,153,205,351,300,402,4245,3710,4845,7503,6545,8608,11749,10246,13419,30,26,35,32,27,37,62,52,72,458,400,520,927,823,1038,1385,1230,1541,7423919,7747246,15171166,53579805,53978812,107558616,15577296,16254824,31832120,4091444,4110753,8202196
2016,BB,BRB,   Barbados,0,0,0,0,0,0,0,0,1,36,8,84,47,12,119,83,21,200,4,2,7,5,2,7,9,5,14,1200,645,1952,1593,787,2717,2793,1441,4694,0,0,0,0,0,1,0,0,1,24,1,75,35,1,112,59,1,176,8006,8275,16281,103210,99511,202721,18149,18786,36935,21944,16704,38648
2016,BY,BLR,   Belarus,4,2,8,4,2,9,7,3,17,75,50,114,133,81,195,207,131,305,103,77,129,109,81,136,212,158,264,10335,8522,12749,12786,10496,15690,23121,19073,28535,10,6,18,11,7,20,21,13,38,951,684,1406,1244,888,1783,2194,1563,3139,282314,296325,578639,3385279,3190024,6575303,485346,513107,998452,908509,423806,1332316
2016,BE,BEL,   Belgium,1,1,1,1,1,1,2,2,3,16,13,22,34,28,42,51,42,63,18,16,21,19,16,21,37,32,42,5950,5675,6262,11580,10931,12381,17530,16707,18571,3,2,3,3,2,3,5,5,6,248,231,263,464,449,479,712,712,712,315526,332610,648137,3631283,3691549,7322832,621142,652328,1273470,1155918,890486,2046404
2016,BZ,BLZ,   Belize,7,3,12,7,3,13,15,6,25,59,22,104,78,35,128,137,58,226,87,43,138,89,44,142,176,86,280,1719,1155,2340,1884,1261,2575,3603,2434,4863,11,5,17,12,5,18,23,11,35,89,47,146,108,58,191,196,108,337,19911,20428,40340,123673,120108,243782,38783,39991,78774,7410,7865,15274
2016,BJ,BEN,   Benin,276,138,576,283,141,597,556,279,1173,902,439,1855,938,487,1737,1840,921,3557,3282,1949,5682,3432,2052,5909,6713,4001,11591,39920,26596,60155,26062,17274,39860,65979,43998,99758,271,148,587,282,154,610,554,302,1197,1880,887,3717,1332,621,2647,3208,1507,6317,832362,858147,1690510,2960707,3006493,5967200,1406568,1445065,2851635,184121,133662,317783
2016,BT,BTN,   Bhutan,1,0,3,1,0,3,2,0,6,15,4,42,66,28,146,81,32,184,12,6,25,13,6,26,25,12,51,393,216,764,953,498,1951,1346,710,2728,2,1,4,2,1,4,3,1,8,27,11,66,72,30,181,99,40,246,30954,31982,62936,228432,263658,492091,65770,67715,133484,18421,22676,41097
2016,BO,BOL,   Bolivia,22,16,29,23,17,30,45,32,59,57,40,82,237,155,347,294,206,419,296,243,359,309,253,375,605,496,735,5129,4255,6148,11840,9571,14598,16969,14054,20554,22,14,32,23,15,33,45,29,65,289,215,385,672,502,901,961,738,1283,588079,615137,1203215,3354314,3384450,6738764,1146021,1195333,2341354,390346,337867,728212
2016,BA,BIH,   Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,1,0,9,0,0,1,0,0,1,0,0,1,32,6,81,175,31,442,207,36,520,0,0,0,0,0,0,0,0,0,2,0,5,14,2,41,16,2,46,79185,84148,163333,1223642,1246253,2469895,170368,181178,351545,329695,231144,560840
2016,BW,BWA,   Botswana,279,135,403,288,139,414,567,274,817,2171,1837,2582,2277,1987,2626,4448,3883,5178,7738,5988,9242,7908,6121,9445,15646,12108,18686,202641,183161,217470,153558,136559,167180,356198,319599,382774,376,164,592,387,169,609,764,333,1201,5597,4919,6278,4608,4023,5226,10204,9140,11341,125207,127742,252948,738695,758230,1496925,225190,229028,454218,47150,35966,83116
2016,BR,BRA,   Brazil,458,101,932,483,107,980,941,207,1912,5828,2715,9000,8321,3707,12565,14149,6624,21448,7414,3630,11091,7712,3768,11572,15125,7395,22655,303684,135317,442698,512675,238750,741970,816359,373028,1184230,676,207,1295,709,217,1359,1385,423,2653,13140,6272,19235,32488,15351,47111,45628,21753,66876,7159176,7493414,14652590,72628255,70719787,143348045,15141346,15764768,30906114,9597060,7295765,16892826
2016,BN,BRN,   Brunei Darussalam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,1,2,1,2,4,8,30,68,25,89,205,34,118,272,0,0,0,0,0,1,0,0,1,2,4,10,6,12,31,8,17,41,16004,16857,32861,122783,130744,253527,33624,35450,69074,5933,5165,11099
2016,BG,BGR,   Bulgaria,0,0,0,0,0,0,0,0,0,14,11,17,42,34,52,56,46,69,2,2,3,2,2,3,5,4,6,633,571,698,2080,1888,2285,2713,2469,2976,0,0,0,0,0,0,0,0,1,46,41,52,219,203,238,265,246,289,167913,177550,345463,2330355,2381227,4711582,334204,353209,687413,848150,575175,1423326
2016,BF,BFA,   Burkina Faso,462,251,698,480,260,727,942,510,1425,969,656,1356,2227,1645,2814,3196,2392,4181,6077,4197,7996,6373,4417,8368,12450,8615,16365,55370,45614,66508,38723,31661,46258,94093,77366,112685,379,212,640,397,222,669,776,434,1309,1230,863,1737,1074,753,1573,2304,1642,3250,1574109,1628730,3202840,4904793,4799795,9704588,2556001,2651113,5207114,271355,176624,447979
2016,BI,BDI,   Burundi,346,221,509,350,223,515,695,444,1024,763,565,1039,1234,939,1631,1998,1543,2661,5785,4453,7311,5809,4473,7344,11595,8925,14653,45136,39245,53924,30894,26830,36413,76030,66258,90905,396,244,621,406,250,637,803,494,1257,945,614,1410,724,474,1109,1669,1104,2535,956286,968321,1924607,2815403,2658140,5473543,1417344,1407962,2825306,137032,113131,250164
2016,KH,KHM,   Cambodia,29,14,48,31,15,51,60,29,99,715,482,1163,1069,761,1600,1784,1248,2721,1923,1621,2290,1988,1674,2368,3911,3296,4658,37571,32533,43316,34901,29851,40484,72472,62181,83729,57,36,80,60,38,84,116,74,164,377,334,423,699,629,770,1077,971,1172,898242,935618,1833861,5372910,5055486,10428396,1636694,1693476,3330170,411304,273739,685043
2016,CM,CMR,   Cameroon,1522,1130,2028,1540,1138,2059,3063,2268,4086,11309,9878,12612,8601,7849,9576,19910,17801,21978,18937,14996,22121,19504,15478,22767,38442,30483,44902,315664,278175,348191,159983,136751,176534,475646,414975,524760,1552,1214,2425,1597,1250,2495,3149,2464,4920,12162,10627,14175,6410,5475,7616,18572,15988,21568,1917848,1956110,3873958,6483991,6466068,12950059,3168735,3216676,6385411,364228,289232,653461
2016,CA,CAN,   Canada,7,5,9,7,6,9,14,11,18,49,37,67,173,122,254,222,167,310,75,66,84,79,69,88,153,134,171,14770,13252,16521,48248,41205,55768,63018,55009,71354,11,9,12,11,10,13,22,19,25,461,391,539,1364,1043,1733,1825,1490,2230,932575,982650,1915224,12137309,12221090,24358399,1810955,1902624,3713579,3268119,2758915,6027035
2016,CV,CPV,   Cape Verde,2,1,2,2,1,2,3,2,4,16,11,23,18,13,26,34,24,47,37,30,48,39,31,51,77,61,99,1223,1050,1420,1056,900,1282,2279,1945,2683,3,2,4,3,2,4,5,4,7,52,37,77,50,34,73,102,72,147,26001,26755,52756,169129,176564,345694,50961,51839,102800,15318,7870,23187
2016,CF,CAF,   Central African Republic,348,234,508,346,231,509,694,466,1017,2263,1757,2944,1683,1286,2233,3946,3002,5039,4264,3295,5419,4378,3389,5557,8642,6685,10978,56814,46928,70384,40720,33458,51123,97535,80747,121495,331,198,570,341,204,587,672,401,1157,2959,1940,4426,2193,1396,3266,5152,3317,7670,349414,355217,704630,1176542,1155298,2331839,649044,654161,1303205,77385,50979,128364
2016,TD,TCD,   Chad,763,467,1029,777,474,1048,1540,941,2077,836,533,1124,834,568,1121,1669,1129,2239,7831,5512,10085,7978,5626,10262,15809,11138,20346,60173,49143,71816,40043,32380,46995,100216,81304,118676,986,584,1367,1013,600,1405,2000,1185,2772,2170,1455,2964,1481,978,2146,3652,2447,5066,1334910,1352213,2687123,3637090,3618376,7255467,2100833,2109355,4210188,192237,163714,355951
2016,CL,CHL,   Chile,8,6,11,9,6,12,17,13,23,102,71,141,456,295,680,557,377,804,113,99,128,117,102,133,230,201,261,10345,9271,11443,49037,42164,56375,59382,51968,67154,12,9,16,12,10,17,24,19,34,935,787,1100,4046,3210,4999,4981,4059,5991,605121,628684,1233806,6364116,6363921,12728037,1226410,1273221,2499631,1148022,887265,2035287
2016,CN,CHN,   China,204,53,391,233,60,447,436,114,838,8006,2152,15740,23779,8383,43598,31785,10647,59221,2953,1407,4332,3404,1625,4992,6357,3032,9324,339762,207902,449150,799358,491830,1039990,1139120,699574,1488962,468,175,725,532,199,825,1000,374,1549,21769,12238,30106,53637,29966,74290,75406,41573,104119,40806888,46614664,87421552,500982368,529206528,1030188904,78899964,91492952,170392920,72944106,65014275,137958380
2016,CO,COL,   Colombia,279,211,355,293,222,373,572,433,728,588,389,890,2186,1418,3217,2774,1822,4087,2344,1950,2849,2453,2040,2982,4797,3990,5832,41267,33583,49465,127279,103380,154713,168547,138311,204308,440,336,569,462,352,597,903,688,1166,2749,1826,4055,8320,5606,12317,11069,7532,15858,1816585,1901644,3718228,16949183,16192925,33142109,3903036,4078201,7981237,2086935,1659131,3746065
2016,KM,COM,   Comoros,0,0,1,0,0,1,1,0,2,1,0,2,2,0,4,2,1,6,3,2,7,3,2,7,7,3,14,48,25,89,66,35,123,114,61,213,0,0,1,0,0,1,1,0,2,2,1,5,4,1,8,6,2,13,58223,60458,118681,225614,229000,454614,97585,101027,198612,12713,10594,23307
2016,CG,COG,   Congo,466,321,617,476,327,631,941,648,1248,1976,1507,2490,1144,878,1422,3120,2358,3851,3883,3033,4699,4008,3131,4840,7890,6164,9539,59423,47394,75672,28056,22154,35455,87479,69552,111435,671,469,927,691,483,954,1362,952,1881,4067,2513,6840,1951,1175,3123,6018,3684,9896,385076,392848,777924,1374843,1369485,2744328,650613,659949,1310562,75090,54866,129955
2016,CR,CRI,   Costa Rica,11,8,14,11,8,15,22,15,29,90,55,126,71,35,121,161,84,245,98,75,119,102,78,124,200,153,243,3371,2669,4198,8542,6541,10824,11913,9290,14953,18,13,22,18,14,23,36,27,45,250,177,318,606,430,814,856,614,1110,168673,176744,345417,1656819,1664189,3321008,348570,365004,713574,238711,209069,447780
2016,CI,CIV,   Cote dIvoire,1555,1063,2024,1559,1061,2033,3114,2124,4056,8117,6621,10027,7662,6258,9407,15780,12827,19130,20339,15989,23950,20793,16356,24478,41132,32345,48427,263567,233781,307184,143523,125982,168438,407090,359847,474600,1578,970,2215,1621,996,2276,3199,1965,4492,8573,6412,11126,5557,3949,7804,14130,10290,18822,1839656,1862250,3701906,6244347,6387313,12631660,3035896,3051707,6087603,323166,357431,680597
2016,HR,HRV,   Croatia,0,0,0,0,0,0,0,0,0,1,0,1,7,4,10,8,5,11,0,0,0,0,0,0,1,0,1,160,118,190,1260,999,1494,1420,1117,1678,0,0,0,0,0,0,0,0,0,8,3,12,79,31,124,87,34,135,96999,102629,199628,1388710,1391301,2780011,206509,218416,424925,483461,323034,806496
2016,CU,CUB,   Cuba,5,1,10,5,1,11,10,3,21,69,30,145,313,133,663,382,163,789,52,25,88,54,26,92,106,51,180,5017,2942,6907,23343,14532,34572,28359,17554,41709,7,2,16,7,2,17,14,5,32,364,200,555,1714,971,2758,2078,1214,3310,310188,327623,637810,3950332,3967468,7917800,623134,658667,1281801,867243,740687,1607930
2016,CY,CYP,   Cyprus,0,0,0,0,0,0,0,0,0,2,1,2,7,5,8,8,6,10,0,0,0,0,0,0,1,1,1,169,136,198,655,537,766,824,673,964,0,0,0,0,0,0,0,0,0,13,7,18,51,28,70,63,35,89,29050,30995,60045,395914,428074,823989,59309,63484,122792,83150,68015,151165
2016,CZ,CZE,   Czech Republic,0,0,0,0,0,0,0,0,0,2,1,7,19,5,63,21,6,69,0,0,1,0,0,1,1,0,2,346,197,593,2677,1689,4669,3023,1884,5203,0,0,0,0,0,0,0,0,1,20,11,37,213,118,408,233,130,440,264951,280044,544995,3442027,3548572,6990599,521191,549210,1070401,1133143,812304,1945447
2016,KP,PRK,   Democratic People Republic of Korea,13,8,19,14,9,20,27,17,39,260,158,374,391,242,573,651,409,914,66,40,94,69,42,98,134,82,192,3749,2348,5282,5428,3310,7908,9177,5726,13052,17,11,25,18,12,27,35,23,52,387,238,542,590,370,907,977,606,1425,833541,873420,1706961,8801865,8847243,17649108,1692466,1766495,3458961,1570232,865530,2435762
2016,CD,COD,   Democratic Republic of the Congo,2956,2084,3835,2970,2082,3878,5926,4164,7716,12855,9519,16546,5262,4020,6631,18118,13423,23078,35763,27473,43904,36740,28184,45056,72503,55646,88942,320297,261707,387147,118618,96752,141284,438915,358561,529367,4145,2663,5654,4262,2739,5815,8407,5401,11469,14527,10567,20345,4698,3122,6528,19225,13646,26360,8772232,8947131,17719364,24658775,24714117,49372892,13423608,13617956,27041563,1610482,1357219,2967701
2016,DK,DNK,   Denmark,0,0,0,0,0,0,0,0,0,7,5,9,25,18,33,32,24,42,3,3,3,3,3,3,6,5,7,1529,1272,1799,4306,3593,4957,5835,4948,6704,0,0,0,0,0,0,1,0,1,28,22,33,117,93,133,144,115,165,142596,150326,292921,1814356,1840419,3654775,317945,334018,651963,594141,502495,1096636
2016,DJ,DJI,   Djibouti,29,18,49,30,19,51,59,37,100,250,152,420,195,116,338,446,265,734,441,303,674,454,311,693,895,614,1367,3789,2690,5595,3005,2106,4472,6793,4856,10085,24,12,47,25,12,49,49,24,96,65,33,133,60,31,128,125,63,265,48917,50283,99201,300073,303192,603265,94024,96319,190343,21828,18788,40616
2016,DO,DOM,   Dominican Republic,37,27,64,39,29,67,77,56,132,1094,767,1597,1304,912,1872,2398,1687,3420,861,687,1164,895,715,1212,1756,1402,2376,34428,28721,42421,36730,29520,46072,71158,57537,87802,40,29,68,42,31,71,81,60,139,949,662,1263,1878,1217,2508,2827,1907,3727,508056,529218,1037273,3395521,3368147,6763668,985502,1024700,2010202,342890,309159,652049
2016,EC,ECU,   Ecuador,36,18,78,38,20,82,75,38,160,128,63,357,771,390,1797,899,469,2144,484,340,838,505,354,876,989,695,1714,12473,9009,20539,28632,21125,49971,41104,30316,71248,67,40,125,70,42,131,137,81,256,732,482,1413,1780,1078,3269,2512,1578,4731,795842,832118,1627960,5338067,5324647,10662714,1525391,1592282,3117673,588308,505331,1093638
2016,EG,EGY,   Egypt,28,19,39,30,20,42,58,39,81,89,57,148,202,120,329,291,179,470,161,119,221,170,126,234,331,245,455,4414,3219,5868,10421,7709,14086,14835,10856,19519,53,35,74,57,37,78,110,73,152,830,578,1117,2038,1444,2798,2869,2017,3847,6069866,6450358,12520225,28628202,29221416,57849618,9328812,9902432,19231243,2706540,2175809,4882349
2016,SV,SLV,   El Salvador,19,14,24,20,15,26,38,29,50,197,136,263,612,462,796,809,614,1028,284,238,331,297,248,346,581,486,678,9929,8682,11520,17447,15048,20927,27376,23870,32411,27,20,35,28,21,37,55,41,72,331,262,471,685,549,977,1016,815,1378,294173,307995,602168,2194165,1849538,4043704,599416,626331,1225748,262974,193026,456000
2016,GQ,GNQ,   Equatorial Guinea,159,104,236,162,106,241,321,210,477,379,233,574,1018,731,1361,1397,958,1927,1256,950,1611,1303,987,1669,2559,1936,3280,26255,21348,32470,25715,20431,32769,51970,41508,64679,207,115,336,213,119,345,420,234,681,2134,1311,3329,2274,1390,3525,4408,2671,6706,90148,92030,182178,315150,445000,760150,138219,142420,280639,16014,15569,31582
2016,ER,ERI,   Eritrea,53,29,89,56,31,94,110,59,183,124,74,230,98,68,165,223,144,388,740,517,1063,776,542,1114,1516,1059,2177,7941,6027,10491,5500,4132,7296,13442,10072,17884,66,36,108,70,38,114,136,74,222,181,92,348,123,61,223,304,154,558,245995,256668,502663,869274,864819,1734093,474412,494569,968982,81671,64960,146631
2016,EE,EST,   Estonia,0,0,1,0,0,1,1,1,1,18,12,26,54,36,78,72,51,98,11,8,14,11,9,14,22,17,28,2451,2049,2952,4525,3624,5554,6976,5771,8392,1,1,1,1,1,1,2,2,3,99,80,123,203,152,269,302,241,384,34499,36264,70764,418308,410817,829125,68307,72356,140663,164063,85470,249533
2016,SZ,SWZ,   Eswatini,248,174,351,250,175,354,498,349,705,1352,1162,1579,939,784,1090,2290,1971,2685,6386,5449,7118,6449,5499,7191,12835,10947,14308,119748,111060,128194,67791,62272,73862,187539,174443,201390,303,215,419,311,220,429,615,435,848,5119,4413,5808,2754,2355,3213,7873,6821,8866,70108,71421,141528,321895,305318,627213,140871,141621,282492,28396,15992,44388
2016,ET,ETH,   Ethiopia,1417,669,2601,1486,709,2707,2902,1378,5309,6369,3796,11422,4295,2734,7169,10663,6588,18421,27133,17143,40477,27981,17698,41741,55115,34840,82216,385215,297053,491195,230782,178844,292307,615999,476521,781415,1958,944,3482,2031,979,3613,3988,1924,7095,8351,4595,14675,5042,2699,8960,13395,7318,23394,6926315,7111725,14038039,25321622,25314814,50636436,11578009,11833012,23411021,1512116,1203648,2715764
2016,FJ,FJI,   Fiji,0,0,1,0,0,1,1,1,2,6,3,15,19,11,39,25,14,52,3,2,6,3,2,6,6,4,12,269,183,509,524,353,1016,793,541,1512,1,0,2,1,0,2,1,1,3,30,17,70,75,43,173,105,59,245,46361,48934,95295,284697,295086,579783,88722,93213,181935,21925,18072,39998
